date,quality,station,temp,time
2010-02-01,Y,103100,-12.4,10:00:00
2010-03-27,Y,103100,2.6,10:00:00
2010-04-16,G,103100,6.9,09:00:00
2010-05-08,Y,103100,-0.8,04:00:00
2010-05-13,G,103100,4.0,00:00:00
2010-07-10,Y,103100,25.3,16:00:00
2010-07-14,Y,103100,15.2,02:00:00
2010-11-16,G,103100,-8.1,08:00:00
2011-01-27,G,103100,-14.5,16:00:00
2011-03-14,G,103100,3.0,10:00:00
2011-04-14,G,103100,-1.0,20:00:00
2011-05-14,G,103100,11.9,09:00:00
2011-05-23,G,103100,8.2,04:00:00
2011-07-02,G,103100,17.9,13:00:00
2011-09-09,G,103100,3.9,23:00:00
2011-09-18,G,103100,9.4,09:00:00
2011-12-17,G,103100,0.5,08:00:00
2011-12-18,G,103100,-0.7,10:00:00
2011-12-19,G,103100,-0.8,11:00:00
2011-12-21,G,103100,-2.9,04:00:00
2012-03-04,G,103100,2.1,13:00:00
2012-03-18,G,103100,1.6,00:00:00
2012-04-16,G,103100,6.7,14:00:00
2012-04-28,G,103100,6.9,00:00:00
2012-05-15,G,103100,7.4,10:00:00
2012-05-20,G,103100,8.1,01:00:00
2012-06-17,G,103100,15.4,14:00:00
2012-06-17,G,103100,16.4,16:00:00
2012-06-30,G,103100,13.2,03:00:00
2012-07-28,G,103100,15.6,07:00:00
2012-10-01,G,103100,10.8,19:00:00
2012-10-03,G,103100,8.8,20:00:00
2012-11-20,G,103100,6.8,15:00:00
2012-12-09,G,103100,-10.9,07:00:00
2013-01-06,G,103100,-3.3,04:00:00
2013-01-06,G,103100,-1.3,21:00:00
2013-02-07,G,103100,-6.1,16:00:00
2013-02-27,G,103100,-2.7,17:00:00
2013-03-02,G,103100,5.8,12:00:00
2013-05-14,G,103100,8.5,11:00:00
2013-07-24,G,103100,19.1,20:00:00
2013-12-09,G,103100,-2.9,18:00:00
2014-02-15,G,103100,0.6,07:00:00
2014-07-27,G,103100,11.8,01:00:00
2014-09-05,G,103100,6.2,21:00:00
2014-12-14,G,103100,-5.3,00:00:00
2015-02-09,G,103100,-8.7,00:00:00
2015-03-15,G,103100,6.8,11:00:00
2015-04-06,G,103100,10.0,15:00:00
2015-06-09,G,103100,15.0,19:00:00
2015-06-19,G,103100,13.7,09:00:00
2015-07-07,G,103100,15.2,21:00:00
2015-09-20,G,103100,10.5,09:00:00
2016-01-15,G,103100,-20.1,10:00:00
2016-01-16,G,103100,-15.1,12:00:00
2016-01-28,G,103100,2.3,00:00:00
2016-03-12,G,103100,0.6,11:00:00
1950-01-20,Y,103410,-7.0,06:00:00
1950-07-07,Y,103410,13.8,18:00:00
1952-08-10,Y,103410,15.1,12:00:00
1953-08-13,Y,103410,21.2,12:00:00
1953-10-27,Y,103410,8.5,18:00:00
1953-12-08,Y,103410,-3.5,00:00:00
1954-04-19,Y,103410,5.6,18:00:00
1954-11-18,Y,103410,-4.7,06:00:00
1956-03-21,Y,103410,0.1,12:00:00
1956-09-26,Y,103410,18.0,12:00:00
1957-03-14,Y,103410,0.5,00:00:00
1957-07-25,Y,103410,16.7,18:00:00
1958-03-05,Y,103410,-0.2,06:00:00
1958-07-07,Y,103410,10.0,06:00:00
1960-02-12,Y,103410,-29.6,06:00:00
1960-03-09,Y,103410,-3.4,12:00:00
1960-08-04,Y,103410,11.4,00:00:00
1962-12-24,G,103410,-10.9,18:00:00
1963-01-13,G,103410,-7.6,06:00:00
1963-05-15,G,103410,12.0,18:00:00
1963-12-20,G,103410,-19.6,18:00:00
1966-05-25,G,103410,12.1,12:00:00
1966-07-27,G,103410,9.3,06:00:00
1966-09-19,G,103410,2.5,06:00:00
1967-06-19,G,103410,22.4,12:00:00
1969-08-03,G,103410,22.8,12:00:00
1970-01-08,G,103410,-29.0,00:00:00
1970-03-05,G,103410,-4.0,18:00:00
1970-08-09,G,103410,17.6,18:00:00
1970-08-21,G,103410,15.2,18:00:00
1971-02-10,G,103410,-5.4,18:00:00
1972-03-13,G,103410,-5.8,00:00:00
1973-09-15,G,103410,10.2,09:00:00
1973-12-14,G,103410,-3.4,00:00:00
1974-03-22,G,103410,-0.3,06:00:00
1974-05-20,G,103410,14.5,18:00:00
1974-06-07,G,103410,11.8,15:00:00
1975-02-18,G,103410,-4.5,00:00:00
1975-05-14,G,103410,10.3,15:00:00
1975-06-08,G,103410,20.5,09:00:00
1976-02-25,G,103410,3.2,06:00:00
1976-11-02,G,103410,-3.6,21:00:00
1977-05-06,G,103410,9.8,18:00:00
1977-05-23,G,103410,18.5,12:00:00
1977-08-10,G,103410,15.0,18:00:00
1978-08-19,G,103410,9.5,21:00:00
1979-01-27,G,103410,-19.7,06:00:00
1979-03-01,G,103410,-3.8,00:00:00
1979-06-26,G,103410,9.4,21:00:00
1979-08-30,G,103410,18.4,15:00:00
1980-01-02,G,103410,-18.8,09:00:00
1980-05-16,G,103410,7.4,21:00:00
1980-05-26,G,103410,10.6,15:00:00
1980-11-13,G,103410,-3.4,21:00:00
1981-01-03,G,103410,-19.8,00:00:00
1981-02-19,G,103410,-6.4,00:00:00
1981-04-06,G,103410,-2.4,00:00:00
1981-10-25,G,103410,-4.8,00:00:00
1982-01-31,G,103410,-15.4,09:00:00
1982-03-25,G,103410,3.0,06:00:00
1982-07-25,G,103410,17.8,06:00:00
1982-11-06,G,103410,-1.6,21:00:00
1983-09-03,G,103410,16.7,09:00:00
1983-09-08,G,103410,10.2,12:00:00
1983-10-28,G,103410,-3.4,18:00:00
1984-05-10,G,103410,3.8,09:00:00
1984-08-29,G,103410,18.1,12:00:00
1985-06-02,G,103410,18.4,09:00:00
1985-06-09,G,103410,8.3,15:00:00
1985-07-27,G,103410,18.8,09:00:00
1986-03-09,G,103410,-1.6,18:00:00
1986-03-30,G,103410,-1.4,21:00:00
1986-04-04,G,103410,2.7,15:00:00
1987-05-25,G,103410,20.1,12:00:00
1987-12-01,G,103410,-12.5,06:00:00
1988-01-03,G,103410,-0.2,18:00:00
1988-07-12,G,103410,12.8,21:00:00
1988-07-23,G,103410,11.3,06:00:00
1988-08-14,G,103410,10.1,06:00:00
1988-10-08,G,103410,6.0,09:00:00
1989-05-31,G,103410,5.2,09:00:00
1989-06-10,G,103410,14.2,18:00:00
1989-06-29,G,103410,9.6,21:00:00
1989-07-21,G,103410,18.6,09:00:00
1989-10-20,G,103410,10.2,18:00:00
1990-01-12,G,103410,-2.1,18:00:00
1990-07-04,G,103410,5.4,03:00:00
1990-09-03,G,103410,10.8,09:00:00
1991-02-09,G,103410,-7.6,06:00:00
1991-05-03,G,103410,9.2,12:00:00
1991-07-27,G,103410,19.9,18:00:00
1992-01-11,G,103410,3.2,18:00:00
1992-01-31,G,103410,-8.3,18:00:00
1992-03-31,G,103410,-1.6,21:00:00
1992-10-07,G,103410,-0.4,03:00:00
1992-10-21,G,103410,-4.7,12:00:00
1993-06-15,G,103410,1.0,03:00:00
1993-08-30,G,103410,10.3,09:00:00
1995-09-23,G,103410,2.8,21:00:00
1996-02-24,G,103410,-4.3,09:00:00
1996-04-25,G,103410,0.2,00:00:00
1996-05-09,G,103410,8.0,18:00:00
1996-06-16,G,103410,7.4,03:00:00
1996-06-17,G,103410,13.3,06:00:00
1996-10-19,G,103410,4.0,03:00:00
1996-10-27,G,103410,3.7,03:00:00
1996-10-31,G,103410,-7.4,03:00:00
1997-06-28,G,103410,16.1,18:00:00
1997-08-29,G,103410,17.8,09:00:00
1997-09-05,G,103410,18.3,15:00:00
1997-09-09,G,103410,6.6,03:00:00
1997-09-26,G,103410,12.8,12:00:00
1997-10-14,G,103410,0.3,18:00:00
1998-03-24,G,103410,3.4,12:00:00
1998-12-11,G,103410,-2.0,15:00:00
1999-02-14,G,103410,1.7,21:00:00
1999-03-14,G,103410,-5.4,00:00:00
1999-10-03,G,103410,5.4,06:00:00
2000-03-04,G,103410,-3.3,18:00:00
2000-08-12,G,103410,10.6,00:00:00
2000-09-13,G,103410,5.6,18:00:00
2000-09-23,G,103410,7.6,03:00:00
2000-10-21,G,103410,9.0,09:00:00
2001-05-16,G,103410,8.3,15:00:00
2002-01-08,G,103410,-10.2,12:00:00
2002-01-22,G,103410,-5.6,12:00:00
2002-05-30,G,103410,12.6,12:00:00
2002-07-30,G,103410,24.7,15:00:00
2002-10-02,G,103410,-0.8,00:00:00
2002-10-05,G,103410,2.8,06:00:00
2002-11-08,G,103410,0.4,06:00:00
2002-11-20,G,103410,-2.3,18:00:00
2003-04-13,G,103410,-2.0,03:00:00
2003-08-08,G,103410,13.3,00:00:00
2003-08-30,G,103410,3.2,21:00:00
2003-10-28,G,103410,1.6,21:00:00
2004-01-26,G,103410,-2.7,18:00:00
2004-02-04,G,103410,6.1,18:00:00
2004-04-29,G,103410,1.1,06:00:00
2004-05-02,G,103410,7.2,06:00:00
2004-05-06,G,103410,14.4,21:00:00
2004-10-14,G,103410,3.6,15:00:00
2004-10-30,G,103410,-1.6,00:00:00
2004-11-17,G,103410,-4.5,03:00:00
2006-04-23,G,103410,7.1,18:00:00
2006-10-10,G,103410,2.4,21:00:00
2006-12-07,G,103410,3.4,18:00:00
2006-12-20,G,103410,-5.3,21:00:00
2007-08-21,G,103410,17.1,18:00:00
2007-12-14,G,103410,-15.5,12:00:00
2008-09-01,G,103410,10.3,21:00:00
2008-10-13,G,103410,10.4,15:00:00
2009-04-30,G,103410,4.6,03:00:00
2009-05-30,G,103410,5.0,00:00:00
2009-06-17,G,103410,14.0,12:00:00
2009-11-13,G,103410,-2.3,18:00:00
2009-12-04,G,103410,-1.2,18:00:00
2010-02-15,G,103410,-13.1,18:00:00
2012-08-30,G,103410,12.0,18:00:00
2012-11-23,G,103410,6.2,06:00:00
2013-01-03,G,103410,-3.4,18:00:00
2009-10-08,G,103420,-1.0,00:00:00
2009-11-01,Y,103420,-3.2,04:00:00
2010-02-07,Y,103420,-4.3,16:00:00
2010-03-24,Y,103420,0.0,19:00:00
2010-06-01,Y,103420,19.0,13:00:00
2010-07-23,Y,103420,16.7,14:00:00
2010-07-26,Y,103420,16.1,16:00:00
2010-08-09,G,103420,16.4,09:00:00
2010-10-21,G,103420,1.2,12:00:00
2010-12-02,G,103420,-22.4,01:00:00
2010-12-22,G,103420,-31.0,08:00:00
2011-02-23,G,103420,-10.6,13:00:00
2011-03-06,G,103420,0.9,14:00:00
2011-07-14,G,103420,4.2,00:00:00
2011-07-20,G,103420,19.2,15:00:00
2011-08-15,G,103420,14.7,23:00:00
2011-08-23,G,103420,19.2,14:00:00
2011-10-05,G,103420,11.0,15:00:00
2011-12-03,G,103420,-0.8,06:00:00
2011-12-30,G,103420,-7.6,21:00:00
2012-01-24,G,103420,-12.5,23:00:00
2012-02-19,G,103420,0.7,05:00:00
2012-03-24,G,103420,-1.4,06:00:00
2012-04-11,G,103420,2.9,19:00:00
2012-05-09,G,103420,4.8,04:00:00
2012-06-12,G,103420,10.5,04:00:00
2012-06-14,G,103420,12.0,12:00:00
2012-08-06,G,103420,14.0,21:00:00
2012-08-27,G,103420,9.8,08:00:00
2012-12-17,G,103420,-0.9,07:00:00
2013-05-30,G,103420,22.5,13:00:00
2013-08-24,G,103420,11.8,19:00:00
2013-09-09,G,103420,20.1,13:00:00
2013-10-11,G,103420,0.1,19:00:00
2013-10-12,G,103420,9.5,10:00:00
2013-11-12,G,103420,3.7,00:00:00
2014-04-03,G,103420,-1.8,19:00:00
2014-04-17,G,103420,3.8,05:00:00
2014-08-09,G,103420,21.8,10:00:00
2015-02-23,G,103420,0.1,17:00:00
2015-03-18,G,103420,-0.5,08:00:00
2015-03-18,G,103420,6.2,15:00:00
2015-07-04,G,103420,25.2,16:00:00
2015-08-27,G,103420,14.6,15:00:00
2015-11-25,G,103420,0.8,22:00:00
2016-01-14,G,103420,-25.9,09:00:00
2016-01-24,G,103420,-5.0,18:00:00
2016-03-09,G,103420,-3.5,00:00:00
2016-04-06,G,103420,3.2,06:00:00
2016-06-20,G,103420,5.8,03:00:00
1988-06-08,G,103570,17.8,12:00:00
1988-07-16,G,103570,20.5,18:00:00
1989-02-17,G,103570,-10.6,18:00:00
1976-11-07,G,104090,3.0,06:00:00
1977-02-19,G,104090,-3.8,12:00:00
1977-08-10,G,104090,15.1,18:00:00
1979-02-27,G,104090,-7.9,06:00:00
1979-06-17,G,104090,17.3,18:00:00
1980-01-22,G,104090,-3.2,06:00:00
1980-12-19,G,104090,-0.1,12:00:00
1983-02-14,G,104090,-2.0,06:00:00
1984-10-15,G,104090,4.2,06:00:00
1985-11-14,G,104090,-4.2,12:00:00
1986-07-20,G,104090,17.3,12:00:00
1986-07-27,G,104090,17.8,18:00:00
1986-09-08,G,104090,2.5,06:00:00
1987-03-16,G,104090,-1.4,12:00:00
1987-05-17,G,104090,5.4,18:00:00
1987-11-07,G,104090,0.0,18:00:00
1988-08-29,G,104090,15.4,12:00:00
1989-09-07,G,104090,9.2,06:00:00
1989-10-31,G,104090,3.0,18:00:00
1990-07-05,G,104090,12.0,06:00:00
1991-03-22,G,104090,0.2,06:00:00
1995-04-06,G,104090,2.5,18:00:00
1995-05-21,G,104090,4.0,06:00:00
1996-09-30,G,104090,4.6,06:00:00
1997-07-22,G,104090,18.0,18:00:00
1997-08-20,G,104090,22.4,18:00:00
1998-11-07,G,104090,-10.0,06:00:00
2000-05-25,G,104090,9.0,06:00:00
2002-07-21,G,104090,16.5,18:00:00
2003-08-06,G,104090,21.3,18:00:00
2003-11-24,G,104090,-5.3,06:00:00
2004-09-25,G,104090,9.0,18:00:00
2006-04-01,G,104090,-2.2,18:00:00
2007-05-03,G,104090,16.7,18:00:00
2009-10-24,G,104090,0.8,06:00:00
2011-11-24,G,104090,0.8,18:00:00
2012-01-01,G,104090,-4.3,06:00:00
2012-03-23,G,104090,5.0,18:00:00
2012-03-25,G,104090,4.3,18:00:00
2012-10-01,G,104090,10.6,18:00:00
2014-09-14,G,104090,10.5,18:00:00
2015-04-15,G,104090,1.2,06:00:00
1961-02-19,G,104120,1.0,18:00:00
1961-09-06,G,104120,8.8,18:00:00
1962-01-11,G,104120,0.2,18:00:00
1962-05-20,G,104120,10.4,12:00:00
1962-07-13,G,104120,9.7,06:00:00
1963-09-20,G,104120,4.5,18:00:00
1964-02-26,G,104120,-4.1,18:00:00
1965-04-16,G,104120,2.3,12:00:00
1966-07-15,G,104120,15.5,12:00:00
1967-04-09,G,104120,0.8,06:00:00
1967-10-08,G,104120,6.9,18:00:00
1968-12-11,G,104120,-8.7,06:00:00
1971-04-07,G,104120,0.8,18:00:00
1972-01-18,G,104120,-10.1,18:00:00
1972-05-25,G,104120,10.0,18:00:00
1972-09-28,G,104120,3.1,18:00:00
1973-06-26,G,104120,24.0,12:00:00
1975-06-24,G,104120,19.1,12:00:00
1976-07-06,G,104120,14.6,06:00:00
1976-11-02,G,104120,-3.0,12:00:00
1976-11-18,G,104120,-1.7,18:00:00
1973-08-16,G,104300,11.0,00:00:00
1974-02-28,G,104300,-2.0,18:00:00
1974-07-17,G,104300,13.8,21:00:00
1974-09-14,G,104300,4.8,00:00:00
1974-12-08,G,104300,1.0,15:00:00
1975-09-12,G,104300,13.2,03:00:00
1976-04-06,G,104300,0.6,06:00:00
1976-04-23,G,104300,8.2,15:00:00
1977-06-14,G,104300,24.0,09:00:00
1977-10-21,G,104300,8.5,21:00:00
1978-05-13,G,104300,1.8,21:00:00
1978-07-12,G,104300,10.2,03:00:00
1978-12-25,G,104300,-13.2,03:00:00
1979-04-17,G,104300,0.9,18:00:00
1979-10-22,G,104300,5.6,12:00:00
1980-05-16,G,104300,9.1,03:00:00
1980-10-23,G,104300,1.5,15:00:00
1980-11-13,G,104300,-3.0,18:00:00
1981-08-20,G,104300,7.9,00:00:00
1981-09-19,G,104300,0.5,03:00:00
1982-10-02,G,104300,10.5,15:00:00
1983-04-30,G,104300,5.0,15:00:00
1983-06-18,G,104300,21.3,18:00:00
1983-06-22,G,104300,1.5,03:00:00
1984-01-23,G,104300,-13.3,03:00:00
1984-07-10,G,104300,24.5,09:00:00
1984-08-27,G,104300,12.0,09:00:00
1985-11-14,G,104300,-4.3,12:00:00
1985-11-17,G,104300,-4.6,03:00:00
1986-12-11,G,104300,-1.4,00:00:00
1987-07-13,G,104300,12.0,00:00:00
1987-08-17,G,104300,10.2,06:00:00
1988-01-11,G,104300,1.3,09:00:00
1988-03-13,G,104300,1.1,15:00:00
1988-06-07,G,104300,18.4,18:00:00
1988-09-01,G,104300,14.0,12:00:00
1988-10-08,G,104300,8.2,12:00:00
1989-04-23,G,104300,4.1,15:00:00
1989-10-09,G,104300,1.6,06:00:00
1990-08-02,G,104300,15.2,06:00:00
1991-06-06,G,104300,4.9,00:00:00
1991-06-14,G,104300,14.1,12:00:00
1992-02-09,G,104300,-5.4,03:00:00
1993-04-16,G,104300,7.4,15:00:00
1993-08-10,G,104300,15.7,15:00:00
1993-08-20,G,104300,13.5,09:00:00
1993-12-18,G,104300,-3.5,18:00:00
1994-05-17,G,104300,11.2,12:00:00
1994-09-21,G,104300,10.2,15:00:00
1994-12-26,G,104300,2.2,00:00:00
1994-01-29,G,104390,-19.4,09:00:00
1995-07-06,G,104390,12.7,09:00:00
1996-02-03,G,104390,-11.7,06:00:00
1996-03-27,G,104390,-1.8,21:00:00
1996-11-03,G,104390,3.6,06:00:00
1996-12-03,G,104390,1.2,21:00:00
1997-03-07,G,104390,3.4,21:00:00
1997-07-29,G,104390,16.8,18:00:00
1997-09-06,G,104390,13.6,09:00:00
1962-08-29,G,104530,9.5,06:00:00
1962-10-01,G,104530,10.8,12:00:00
1962-10-19,G,104530,8.0,12:00:00
1963-08-06,G,104530,11.7,06:00:00
1965-03-05,G,104530,-12.1,18:00:00
1965-11-22,G,104530,-23.6,06:00:00
1965-12-09,G,104530,-23.0,06:00:00
1966-02-03,G,104530,-20.4,18:00:00
1966-02-27,G,104530,-6.6,12:00:00
1968-05-09,G,104530,7.0,18:00:00
1969-01-03,G,104530,-5.0,12:00:00
1971-05-29,G,104530,11.8,06:00:00
1973-10-03,G,104530,11.3,18:00:00
1974-02-01,G,104530,-0.3,18:00:00
1975-07-27,G,104530,11.4,06:00:00
1976-01-12,G,104530,-14.8,06:00:00
1977-08-03,G,104530,20.4,12:00:00
1978-01-07,G,104530,0.8,06:00:00
1978-04-27,G,104530,3.2,12:00:00
1978-11-23,G,104530,-0.8,06:00:00
1981-11-05,G,104530,3.4,18:00:00
1982-07-26,G,104530,14.2,12:00:00
1983-05-16,G,104530,7.8,06:00:00
1983-07-30,G,104530,15.4,18:00:00
1983-08-26,G,104530,11.0,06:00:00
1984-05-02,G,104530,12.5,18:00:00
1986-06-25,G,104530,28.6,12:00:00
1989-02-02,G,104530,4.3,18:00:00
1989-06-25,G,104530,14.2,18:00:00
1995-08-17,G,104580,15.3,00:00:00
1995-11-21,Y,104580,-6.1,04:00:00
1996-01-30,G,104580,-10.7,06:00:00
1996-04-02,Y,104580,2.6,13:00:00
1996-05-09,Y,104580,1.8,23:00:00
1996-05-14,Y,104580,13.5,07:00:00
1996-05-28,G,104580,6.3,18:00:00
1996-07-13,Y,104580,17.5,16:00:00
1996-08-21,Y,104580,24.7,17:00:00
1996-08-22,G,104580,17.7,18:00:00
1996-09-03,Y,104580,12.0,19:00:00
1996-10-01,G,104580,8.1,00:00:00
1996-10-29,Y,104580,7.5,04:00:00
1997-02-11,Y,104580,1.1,20:00:00
1997-03-02,Y,104580,4.9,19:00:00
1997-05-06,Y,104580,5.0,11:00:00
1997-05-25,Y,104580,11.6,14:00:00
1997-06-12,Y,104580,14.5,04:00:00
1997-08-18,Y,104580,12.4,02:00:00
1997-12-21,G,104580,-2.5,21:00:00
1998-01-27,Y,104580,-0.9,08:00:00
1998-02-12,G,104580,-2.4,09:00:00
1998-04-29,Y,104580,5.2,01:00:00
1998-06-17,Y,104580,11.3,02:00:00
1998-07-31,Y,104580,16.1,11:00:00
1998-10-03,Y,104580,8.4,13:00:00
1998-10-17,G,104580,2.3,12:00:00
1998-11-18,Y,104580,-11.6,11:00:00
1998-12-09,G,104580,-15.2,06:00:00
1999-03-16,Y,104580,0.9,13:00:00
1999-04-15,Y,104580,0.0,23:00:00
1999-05-05,Y,104580,11.2,14:00:00
1999-05-21,Y,104580,18.4,11:00:00
1999-06-08,G,104580,16.2,21:00:00
1999-06-19,G,104580,18.3,09:00:00
1999-06-26,Y,104580,12.3,01:00:00
1999-08-11,Y,104580,8.1,05:00:00
1999-09-07,G,104580,22.0,12:00:00
1999-11-22,Y,104580,-4.2,08:00:00
2000-01-10,Y,104580,0.8,20:00:00
2000-03-24,G,104580,-0.7,00:00:00
2000-04-18,Y,104580,4.5,22:00:00
2000-05-28,Y,104580,8.5,20:00:00
2000-06-16,Y,104580,8.5,20:00:00
2000-08-03,Y,104580,8.3,23:00:00
2000-10-11,G,104580,6.6,03:00:00
2000-11-29,Y,104580,2.3,08:00:00
2000-12-28,Y,104580,-8.3,07:00:00
2001-01-09,Y,104580,-3.1,10:00:00
2001-02-21,Y,104580,-1.4,19:00:00
2001-03-02,G,104580,-8.5,15:00:00
2001-04-14,G,104580,-0.8,09:00:00
2001-05-01,Y,104580,4.2,08:00:00
2001-06-27,Y,104580,25.9,16:00:00
2001-07-13,G,104580,15.5,12:00:00
2001-08-10,G,104580,13.6,15:00:00
2001-09-01,G,104580,12.3,00:00:00
2001-09-01,G,104580,12.0,09:00:00
2001-10-14,G,104580,-0.2,06:00:00
2001-10-20,Y,104580,5.1,22:00:00
2002-06-02,Y,104580,12.5,05:00:00
2002-06-22,Y,104580,14.1,20:00:00
2002-08-25,G,104580,13.0,00:00:00
2002-09-16,Y,104580,10.1,07:00:00
2002-11-03,Y,104580,-11.2,08:00:00
2002-11-09,G,104580,-3.9,21:00:00
2002-12-18,G,104580,-7.1,21:00:00
2003-01-14,Y,104580,5.2,11:00:00
2003-01-22,G,104580,2.4,03:00:00
2003-03-01,Y,104580,-6.8,14:00:00
2003-03-09,Y,104580,1.6,19:00:00
2003-04-13,Y,104580,-2.2,23:00:00
2003-05-19,Y,104580,15.3,11:00:00
2003-08-05,G,104580,20.2,15:00:00
2003-08-28,G,104580,13.7,09:00:00
2003-09-03,Y,104580,11.3,22:00:00
2003-09-18,G,104580,16.0,21:00:00
2003-10-28,G,104580,7.1,06:00:00
2003-11-29,G,104580,3.1,09:00:00
2004-02-14,Y,104580,0.9,23:00:00
2004-03-26,G,104580,-4.7,06:00:00
2004-04-08,G,104580,11.9,12:00:00
2004-04-08,Y,104580,2.7,23:00:00
2004-05-16,G,104580,9.3,21:00:00
2004-10-06,Y,104580,9.2,17:00:00
2004-10-28,G,104580,-4.5,06:00:00
2004-12-04,G,104580,0.6,03:00:00
2004-12-28,Y,104580,-2.8,22:00:00
2005-03-10,G,104580,2.1,12:00:00
2005-05-08,Y,104580,2.8,04:00:00
2005-06-11,Y,104580,8.7,02:00:00
2005-06-19,Y,104580,20.6,13:00:00
2005-07-03,G,104580,21.6,15:00:00
2005-08-19,Y,104580,18.8,10:00:00
2006-01-26,Y,104580,-1.5,13:00:00
2006-02-04,G,104580,-12.8,00:00:00
2006-02-11,G,104580,-4.9,15:00:00
2006-02-14,Y,104580,-13.1,23:00:00
2006-04-10,Y,104580,3.5,14:00:00
2006-04-27,Y,104580,5.3,20:00:00
2006-05-30,Y,104580,11.9,10:00:00
2006-06-14,Y,104580,16.8,04:00:00
2006-06-23,Y,104580,14.4,17:00:00
2006-08-16,Y,104580,15.8,11:00:00
2006-09-18,Y,104580,9.7,02:00:00
2006-10-04,G,104580,9.3,03:00:00
2006-10-05,Y,104580,9.3,19:00:00
2006-10-23,G,104580,10.2,12:00:00
2006-12-25,G,104580,-1.6,03:00:00
2007-02-02,Y,104580,1.8,11:00:00
2007-03-16,Y,104580,5.9,10:00:00
2007-08-30,G,104580,8.5,18:00:00
2007-09-07,Y,104580,7.4,05:00:00
2007-10-24,Y,104580,2.5,04:00:00
2007-10-26,Y,104580,0.4,16:00:00
2007-12-22,G,104580,-8.7,21:00:00
2008-01-02,Y,104580,-0.8,08:00:00
2008-02-20,G,104580,0.5,12:00:00
2008-05-17,G,104580,-0.1,21:00:00
2008-05-20,G,104580,0.1,03:00:00
2008-07-08,Y,104580,8.1,05:00:00
2008-07-10,Y,104580,11.1,01:00:00
2008-08-11,G,104580,11.9,03:00:00
2008-10-29,Y,104580,-2.3,05:00:00
2009-01-20,Y,104580,-1.2,04:00:00
2009-02-25,G,104580,-2.4,09:00:00
2009-03-11,Y,104580,-12.3,23:00:00
2009-04-28,Y,104580,12.3,01:00:00
2009-05-14,Y,104580,10.7,17:00:00
2009-07-09,G,104580,11.7,21:00:00
2009-08-08,Y,104580,15.9,05:00:00
2009-09-16,G,104580,7.5,06:00:00
2009-09-26,G,104580,11.0,03:00:00
2009-11-02,Y,104580,4.8,11:00:00
2009-11-23,Y,104580,5.6,13:00:00
2010-02-11,Y,104580,-7.0,13:00:00
2010-05-06,G,104580,9.7,15:00:00
2010-06-21,Y,104580,5.7,23:00:00
2010-07-15,Y,104580,17.3,19:00:00
2010-08-01,G,104580,17.1,12:00:00
2010-08-08,G,104580,21.4,15:00:00
2010-10-08,G,104580,8.0,14:00:00
2010-11-11,G,104580,-6.2,00:00:00
2010-11-26,G,104580,-10.9,03:00:00
2011-01-06,G,104580,-3.8,00:00:00
2011-01-13,G,104580,-7.8,04:00:00
2011-02-16,G,104580,-11.9,08:00:00
2011-03-20,G,104580,-14.1,06:00:00
2011-05-18,G,104580,2.7,03:00:00
2011-06-11,G,104580,14.2,01:00:00
2011-06-21,G,104580,17.7,15:00:00
2011-08-05,G,104580,15.5,18:00:00
2011-09-02,G,104580,10.8,21:00:00
2011-09-18,G,104580,1.7,00:00:00
2011-11-21,G,104580,0.8,06:00:00
2011-12-21,G,104580,-11.4,16:00:00
2011-12-25,G,104580,4.1,12:00:00
2012-01-04,G,104580,0.1,01:00:00
2012-03-30,G,104580,3.3,02:00:00
2012-05-19,G,104580,14.6,11:00:00
2012-05-26,G,104580,11.5,01:00:00
2012-05-26,G,104580,19.6,18:00:00
2012-06-30,G,104580,18.8,15:00:00
2012-06-30,G,104580,18.0,18:00:00
2012-07-03,G,104580,12.8,22:00:00
2012-07-22,G,104580,17.5,09:00:00
2012-11-09,G,104580,-3.8,01:00:00
2013-03-06,G,104580,4.2,10:00:00
2013-03-23,G,104580,-1.6,11:00:00
2013-05-06,G,104580,8.2,00:00:00
2013-07-13,G,104580,10.1,03:00:00
2013-08-06,G,104580,19.5,09:00:00
2013-09-11,G,104580,13.7,07:00:00
2013-09-11,G,104580,10.3,19:00:00
2013-09-24,G,104580,5.7,07:00:00
2013-10-04,G,104580,9.5,16:00:00
2013-10-13,G,104580,-0.6,06:00:00
2013-11-23,G,104580,-4.2,17:00:00
2013-12-30,G,104580,-2.5,13:00:00
2014-01-21,G,104580,-7.6,07:00:00
2014-03-16,G,104580,-1.3,23:00:00
2014-03-26,G,104580,-1.9,22:00:00
2014-04-13,G,104580,12.1,14:00:00
2014-06-14,G,104580,19.0,16:00:00
2014-10-22,G,104580,2.0,22:00:00
2014-11-22,G,104580,-0.8,05:00:00
2014-11-22,G,104580,0.7,22:00:00
2014-11-27,G,104580,-5.8,11:00:00
2014-12-02,G,104580,0.1,19:00:00
2014-12-11,G,104580,2.5,00:00:00
2015-02-06,G,104580,2.1,13:00:00
2015-04-12,G,104580,4.9,09:00:00
2015-06-03,G,104580,8.2,22:00:00
2015-08-26,G,104580,18.6,14:00:00
2015-09-10,G,104580,19.9,15:00:00
2015-09-22,G,104580,12.1,12:00:00
2015-09-23,G,104580,12.9,12:00:00
2016-01-10,G,104580,-9.9,09:00:00
2016-02-29,G,104580,-9.3,08:00:00
2016-04-24,G,104580,2.7,08:00:00
